,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liquidity Mining CUM.,"342,237","579,368","716,679","843,046","969,192","1,173,184","1,442,249","1,721,703","2,003,189","2,283,441","2,536,410","2,782,137","3,021,778","3,255,830","3,482,013","3,787,949","4,001,444","4,201,840","4,393,873","4,578,435","4,756,453","4,927,323","5,092,428","5,251,176","5,349,150","5,444,445","5,536,448","5,627,462","5,716,679","5,805,417","5,765,654","5,728,582","5,698,728","5,674,667","5,656,934","5,644,103","5,636,165","5,634,385","5,635,623","5,641,148","5,649,823","5,662,223","5,569,720","5,483,983","5,407,878","5,339,846","5,279,784","5,226,290","5,178,990","5,002,009","4,849,234","4,715,433","4,597,537","4,493,787","4,401,986","4,320,701","4,248,816","4,184,880","4,128,173","4,077,581","4,032,446","3,992,575","3,956,727","3,924,729","3,895,979","3,870,275","3,847,121","3,826,276","3,807,590","3,790,692","3,775,506","3,761,729","3,749,238","3,738,114","3,727,901","3,718,635","3,710,129","3,702,379","3,695,220","3,688,604","3,682,515","3,676,824","3,671,536","3,666,544","3,621,912","3,578,028","3,536,769","3,498,017","3,461,460","3,426,882","3,394,029","3,362,714","3,332,783","3,304,056","3,276,417","3,249,724","3,223,876","3,198,799","3,174,376","3,150,547","3,127,232","3,104,384","3,081,938","3,059,850","3,038,084","3,016,595","2,995,357","2,974,332","2,953,499","2,932,846","2,912,335","2,891,958","2,871,693","2,851,532","2,831,460","2,811,467","2,791,549","2,771,694","2,751,900","2,732,158",
,Burning CUM.,"342,237","521,913","626,993","725,852","826,466","975,494","1,164,321","1,362,857","1,568,612","1,781,899","1,991,331","2,207,833","2,432,800","2,666,614","2,909,199","3,199,917","3,465,893","3,738,690","4,020,136","4,310,250","4,608,767","4,915,249","5,229,486","5,551,011","5,857,934","6,168,683","6,483,428","6,802,365","7,125,166","7,451,761","7,735,209","8,015,878","8,295,297","8,573,579","8,851,005","9,127,630","9,403,698","9,679,335","9,954,392","10,229,262","10,503,961","10,778,660","11,017,243","11,251,136","11,481,664","11,709,126","11,933,894","12,156,168","12,376,245","12,597,527","12,810,044","13,014,595","13,212,206","13,403,835","13,590,177","13,771,895","13,949,501","14,123,388","14,293,962","14,461,500","14,626,303","14,788,599","14,948,505","15,106,280","15,262,049","15,415,966","15,568,125","15,718,645","15,867,616","16,015,097","16,161,175","16,305,900","16,449,343","16,591,553","16,732,542","16,872,389","17,011,125","17,148,794","17,285,420","17,421,042","17,555,687","17,689,373","17,822,131","17,953,979","18,073,394","18,190,233","18,305,160","18,418,323","18,529,807","18,639,692","18,748,044","18,854,928","18,960,400","19,064,509","19,167,303","19,268,821","19,369,105","19,468,191","19,566,106","19,662,885","19,758,556","19,853,144","19,946,674","20,039,170","20,130,652","20,221,140","20,310,653","20,399,210","20,486,826","20,573,520","20,659,303","20,744,193","20,828,203","20,911,347","20,993,638","21,075,088","21,155,709","21,235,513","21,314,510","21,392,711",
,Holding CUM.,"1,963,896","816,239","720,551","747,538","792,375","935,695","1,085,051","1,196,115","1,311,988","1,437,881","1,546,631","1,676,868","1,812,984","1,947,919","2,088,417","2,307,789","2,412,706","2,545,790","2,679,132","2,808,397","2,930,947","3,050,264","3,162,371","3,271,070","3,329,935","3,391,399","3,455,889","3,515,349","3,573,712","3,627,501","3,584,759","3,565,514","3,548,021","3,534,864","3,522,538","3,513,972","3,507,333","3,498,400","3,495,541","3,492,909","3,492,897","3,492,824","3,420,689","3,368,906","3,321,734","3,280,288","3,241,927","3,208,107","3,226,662","3,091,816","2,969,261","2,862,496","2,770,463","2,689,117","2,617,979","2,554,719","2,497,513","2,446,528","2,399,838","2,357,755","2,319,177","2,282,421","2,249,614","2,218,771","2,190,283","2,163,223","2,138,022","2,114,174","2,091,258","2,069,689","2,048,856","2,029,128","2,010,179","1,991,372","1,973,822","1,956,713","1,940,311","1,924,258","1,908,809","1,893,783","1,879,027","1,864,762","1,850,745","1,837,161","1,797,522","1,768,110","1,740,971","1,715,129","1,690,539","1,666,951","1,644,374","1,622,656","1,601,671","1,581,441","1,561,821","1,542,833","1,524,390","1,506,390","1,488,916","1,471,850","1,455,210","1,438,923","1,423,007","1,407,418","1,392,121","1,377,131","1,362,403","1,347,950","1,333,744","1,319,742","1,305,999","1,292,464","1,279,143","1,266,012","1,253,078","1,240,327","1,227,746","1,215,341","1,203,095","1,191,015",
,Transfer for Benefit CUM.,"855,592","1,304,784","1,567,482","1,814,630","2,066,164","2,438,734","2,910,803","3,407,143","3,921,530","4,454,747","4,978,329","5,519,582","6,081,999","6,666,535","7,272,998","7,999,792","8,664,734","9,346,724","10,050,341","10,775,626","11,521,917","12,288,122","13,073,715","13,877,527","14,644,835","15,421,709","16,208,570","17,005,912","17,812,915","18,629,403","19,338,022","20,039,696","20,738,242","21,433,946","22,127,512","22,819,075","23,509,246","24,198,338","24,885,979","25,573,155","26,259,903","26,946,650","27,543,106","28,127,841","28,704,161","29,272,816","29,834,735","30,390,421","30,940,611","31,493,817","32,025,110","32,536,487","33,030,516","33,509,589","33,975,443","34,429,737","34,873,752","35,308,471","35,734,904","36,153,751","36,565,759","36,971,497","37,371,264","37,765,699","38,155,122","38,539,916","38,920,312","39,296,613","39,669,039","40,037,742","40,402,939","40,764,751","41,123,357","41,478,884","41,831,354","42,180,973","42,527,812","42,871,985","43,213,550","43,552,604","43,889,217","44,223,431","44,555,328","44,884,947","45,183,485","45,475,583","45,762,901","46,045,808","46,324,517","46,599,229","46,870,109","47,137,320","47,401,001","47,661,273","47,918,257","48,172,053","48,422,763","48,670,476","48,915,265","49,157,214","49,396,389","49,632,861","49,866,686","50,097,925","50,326,630","50,552,850","50,776,633","50,998,024","51,217,066","51,433,799","51,648,257","51,860,482","52,070,507","52,278,368","52,484,095","52,687,720","52,889,274","53,088,782","53,286,275","53,481,778",
,Adoption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product capital allocation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product Revenue,"2,485","3,648","4,900","6,120","7,391","8,630","9,920","11,221","12,491","13,814","15,106","16,453","17,813","19,053","20,438","21,791","23,203","24,584","26,025","27,481","28,905","30,391","31,845","33,362","34,896","36,296","37,860","39,390","40,986","42,545","44,173","45,815","47,418","49,089","50,719","52,416","54,126","55,679","57,408","59,091","60,836","62,532","64,288","66,048","67,752","69,513","71,214","72,968","74,715","76,341","78,069","79,729","81,428","83,056","84,718","86,358","87,921","89,510","91,020","92,551","94,048","95,371","96,801","98,149","99,504","100,777","102,052","103,285","104,437","105,586","106,656","107,720","108,740","109,624","110,562","111,429","112,284","113,073","113,848","114,583","115,259","115,920","116,526","117,117","117,675","118,151","118,649","119,102","119,542","119,942","120,330","120,693","121,023","121,341","121,629","121,908","122,168","122,395","122,622","122,826","123,024","123,202","123,373","123,533","123,677","123,815","123,940","124,061","124,173","124,267","124,365","124,454","124,540","124,617","124,692","124,762","124,826","124,888","124,945","125,000",
,Token capital allocation / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Token Buys,"3,463","4,370","5,346","6,299","7,290","8,258","9,266","10,283","11,276","12,311","13,323","14,377","15,442","16,413","17,499","18,560","19,668","20,751","21,883","23,026","24,145","25,313","26,456","27,650","28,857","29,958","31,190","32,394","33,652","34,881","36,164","37,459","38,723","40,042","41,328","42,668","44,018","45,245","46,611","47,940","49,320","50,660","52,049","53,440","54,788","56,181","57,527","58,914","60,297","61,584","62,951","64,265","65,610","66,899","68,215","69,513","70,750","72,008","73,204","74,415","75,600","76,647","77,779","78,846","79,918","80,925","81,934","82,909","83,821","84,729","85,575","86,416","87,222","87,920","88,661","89,345","90,020","90,642","91,253","91,833","92,366","92,886","93,363","93,829","94,268","94,642","95,033","95,389","95,734","96,048","96,352","96,636","96,894","97,143","97,369","97,586","97,789","97,966","98,143","98,303","98,457","98,595","98,729","98,853","98,965","99,073","99,170","99,263","99,351","99,424","99,501","99,570","99,637","99,697","99,756","99,812","99,862","99,911","99,956","100,000",
,Value Distribution from Adoption / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Token2-In LP,"3,463","4,370","5,346","6,299","7,290","8,258","9,266","10,283","11,276","12,311","13,323","14,377","15,442","16,413","17,499","18,560","19,668","20,751","21,883","23,026","24,145","25,313","26,456","27,650","28,857","29,958","31,190","32,394","33,652","34,881","36,164","37,459","38,723","40,042","41,328","42,668","44,018","45,245","46,611","47,940","49,320","50,660","52,049","53,440","54,788","56,181","57,527","58,914","60,297","61,584","62,951","64,265","65,610","66,899","68,215","69,513","70,750","72,008","73,204","74,415","75,600","76,647","77,779","78,846","79,918","80,925","81,934","82,909","83,821","84,729","85,575","86,416","87,222","87,920","88,661","89,345","90,020","90,642","91,253","91,833","92,366","92,886","93,363","93,829","94,268","94,642","95,033","95,389","95,734","96,048","96,352","96,636","96,894","97,143","97,369","97,586","97,789","97,966","98,143","98,303","98,457","98,595","98,729","98,853","98,965","99,073","99,170","99,263","99,351","99,424","99,501","99,570","99,637","99,697","99,756","99,812","99,862","99,911","99,956","100,000",
,Utility Removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Utility Removal / %,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
,Utility Removal / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Staking,"-46,202","-69,072","-81,186","-92,096","-102,916","-119,947","-141,841","-164,388","-187,233","-210,410","-232,371","-254,628","-277,359","-300,603","-324,334","-353,851","-379,142","-404,596","-430,453","-456,705","-483,303","-510,179","-537,296","-564,583","-589,080","-613,359","-637,449","-661,382","-685,118","-708,655","-725,661","-741,782","-757,250","-772,100","-786,390","-800,142","-813,407","-826,216","-838,562","-850,513","-862,082","-873,304","-879,313","-884,510","-889,096","-893,130","-896,680","-899,786","-902,503","-905,301","-906,832","-907,241","-906,702","-905,371","-903,366","-900,796","-897,749","-894,292","-890,490","-886,393","-882,050","-877,498","-872,761","-867,877","-862,870","-857,763","-852,571","-847,314","-842,006","-836,656","-831,277","-825,876","-820,465","-815,049","-809,631","-804,222","-798,824","-793,445","-788,086","-782,752","-777,447","-772,171","-766,928","-761,720","-754,989","-748,113","-741,185","-734,226","-727,250","-720,267","-713,286","-706,317","-699,366","-692,440","-685,544","-678,683","-671,860","-665,081","-658,347","-651,662","-645,028","-638,446","-631,920","-625,449","-619,035","-612,680","-606,384","-600,148","-593,972","-587,856","-581,801","-575,807","-569,874","-564,003","-558,192","-552,442","-546,752","-541,123","-535,554","-530,045",
,Liquidity Mining,"-10,267","-17,381","-21,500","-25,291","-29,076","-35,196","-43,267","-51,651","-60,096","-68,503","-76,092","-83,464","-90,653","-97,675","-104,460","-113,638","-120,043","-126,055","-131,816","-137,353","-142,694","-147,820","-152,773","-157,535","-160,474","-163,333","-166,093","-168,824","-171,500","-174,163","-172,970","-171,857","-170,962","-170,240","-169,708","-169,323","-169,085","-169,032","-169,069","-169,234","-169,495","-169,867","-167,092","-164,519","-162,236","-160,195","-158,394","-156,789","-155,370","-150,060","-145,477","-141,463","-137,926","-134,814","-132,060","-129,621","-127,464","-125,546","-123,845","-122,327","-120,973","-119,777","-118,702","-117,742","-116,879","-116,108","-115,414","-114,788","-114,228","-113,721","-113,265","-112,852","-112,477","-112,143","-111,837","-111,559","-111,304","-111,071","-110,857","-110,658","-110,475","-110,305","-110,146","-109,996","-108,657","-107,341","-106,103","-104,941","-103,844","-102,806","-101,821","-100,881","-99,983","-99,122","-98,293","-97,492","-96,716","-95,964","-95,231","-94,516","-93,817","-93,132","-92,458","-91,795","-91,143","-90,498","-89,861","-89,230","-88,605","-87,985","-87,370","-86,759","-86,151","-85,546","-84,944","-84,344","-83,746","-83,151","-82,557","-81,965",
,Burning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Transfer for Benefit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Buybacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Value Flow Balance through Buybacks / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Buybacks from Revenue for Stakers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,679","19,085","19,517","19,932","20,357","20,764","21,179","21,589","21,980","22,378","22,755","23,138","23,512","23,843","24,200","24,537","24,876","25,194","25,513","25,821","26,109","26,396","26,664","26,930","27,185","27,406","27,640","27,857","28,071","28,268","28,462","28,646","28,815","28,980","29,131","29,279","29,419","29,538","29,662","29,775","29,886","29,986","30,082","30,173","30,256","30,335","30,407","30,477","30,542","30,599","30,655","30,707","30,756","30,800","30,843","30,883","30,919","30,954","30,985","31,015","31,043","31,067","31,091","31,114","31,135","31,154","31,173","31,191","31,207","31,222","31,236","31,250",
,Buybacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,679","19,085","19,517","19,932","20,357","20,764","21,179","21,589","21,980","22,378","22,755","23,138","23,512","23,843","24,200","24,537","24,876","25,194","25,513","25,821","26,109","26,396","26,664","26,930","27,185","27,406","27,640","27,857","28,071","28,268","28,462","28,646","28,815","28,980","29,131","29,279","29,419","29,538","29,662","29,775","29,886","29,986","30,082","30,173","30,256","30,335","30,407","30,477","30,542","30,599","30,655","30,707","30,756","30,800","30,843","30,883","30,919","30,954","30,985","31,015","31,043","31,067","31,091","31,114","31,135","31,154","31,173","31,191","31,207","31,222","31,236","31,250",
,Value Distribution from Adoption / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Token2-In LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,679","19,085","19,517","19,932","20,357","20,764","21,179","21,589","21,980","22,378","22,755","23,138","23,512","23,843","24,200","24,537","24,876","25,194","25,513","25,821","26,109","26,396","26,664","26,930","27,185","27,406","27,640","27,857","28,071","28,268","28,462","28,646","28,815","28,980","29,131","29,279","29,419","29,538","29,662","29,775","29,886","29,986","30,082","30,173","30,256","30,335","30,407","30,477","30,542","30,599","30,655","30,707","30,756","30,800","30,843","30,883","30,919","30,954","30,985","31,015","31,043","31,067","31,091","31,114","31,135","31,154","31,173","31,191","31,207","31,222","31,236","31,250",
,Burning from Project Bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Token Burning from Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Liquidity Pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LP Transfers / Token&Token2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tx 1,Token - after Adoption,"2,102,490","3,991,321","4,932,342","5,425,187","5,853,682","6,259,929","6,891,601","7,682,108","8,451,706","9,177,147","9,854,225","10,417,689","10,926,707","11,391,523","11,809,074","12,181,179","12,702,963","12,991,502","13,229,933","13,433,097","13,607,578","13,754,529","13,878,436","13,980,783","14,063,858","14,034,938","13,996,341","13,954,185","13,909,905","13,865,834","13,821,396","13,560,865","13,315,389","13,089,008","12,881,503","12,690,333","12,513,849","12,355,517","12,209,324","12,074,486","11,950,322","11,836,937","11,732,707","11,469,697","11,225,099","11,000,812","10,795,682","10,607,266","10,433,787","9,951,559","9,582,937","9,259,508","8,971,823","8,715,161","8,485,377","8,278,721","8,093,035","7,925,433","7,773,846","7,636,322","7,511,013","7,397,657","7,294,191","7,199,169","7,111,948","7,031,799","6,957,954","6,889,631","6,826,615","6,768,248","6,714,128","6,663,824","6,616,874","6,573,493","6,533,017","6,495,006","6,459,365","6,425,927","6,394,484","6,364,797","6,336,868","6,310,483","6,285,529","6,261,871","6,239,350","6,162,911","6,088,310","6,018,206","5,952,345","5,890,301","5,831,667","5,776,060","5,723,225","5,672,852","5,624,695","5,578,525","5,534,124","5,491,372","5,450,073","5,410,068","5,371,239","5,333,473","5,296,664","5,260,710","5,225,549","5,191,095","5,157,284","5,124,052","5,091,338","5,059,125","5,027,346","4,995,951","4,964,914","4,934,204","4,903,791","4,873,648","4,843,759","4,814,101","4,784,657","4,755,410",
,Token2 - after Adoption,"847,907","533,536","462,624","434,325","413,191","395,644","371,896","346,963","326,862","310,973","298,404","289,664","283,005","277,916","274,280","271,896","267,959","267,769","268,611","270,237","272,520","275,439","278,907","282,909","287,410","293,587","300,144","306,981","314,091","321,422","328,994","340,177","351,489","362,854","374,226","385,635","397,084","408,424","419,803","431,195","442,612","454,011","465,428","481,213","496,947","512,541","527,949","543,207","558,321","591,865","622,038","651,400","680,094","708,100","735,436","762,129","788,131","813,487","838,195","862,290","885,809","908,643","930,904","952,639","973,852","994,541","1,014,736","1,034,467","1,053,704","1,072,482","1,090,801","1,108,683","1,126,152","1,143,132","1,159,695","1,175,868","1,191,651","1,207,040","1,222,050","1,236,698","1,250,965","1,264,871","1,278,417","1,291,614","1,304,478","1,324,324","1,343,826","1,362,598","1,380,651","1,398,018","1,414,742","1,430,865","1,446,408","1,461,410","1,475,899","1,489,907","1,503,463","1,516,580","1,529,289","1,541,616","1,553,582","1,565,204","1,576,503","1,587,498","1,598,201","1,608,630","1,618,798","1,628,721","1,638,413","1,647,878","1,657,133","1,666,193","1,675,066","1,683,761","1,692,288","1,700,657","1,708,874","1,716,949","1,724,887","1,732,696",
,Token2/Token - after adoption,0.4033,0.1337,0.0938,0.0801,0.0706,0.0632,0.0540,0.0452,0.0387,0.0339,0.0303,0.0278,0.0259,0.0244,0.0232,0.0223,0.0211,0.0206,0.0203,0.0201,0.0200,0.0200,0.0201,0.0202,0.0204,0.0209,0.0214,0.0220,0.0226,0.0232,0.0238,0.0251,0.0264,0.0277,0.0291,0.0304,0.0317,0.0331,0.0344,0.0357,0.0370,0.0384,0.0397,0.0420,0.0443,0.0466,0.0489,0.0512,0.0535,0.0595,0.0649,0.0703,0.0758,0.0812,0.0867,0.0921,0.0974,0.1026,0.1078,0.1129,0.1179,0.1228,0.1276,0.1323,0.1369,0.1414,0.1458,0.1501,0.1544,0.1585,0.1625,0.1664,0.1702,0.1739,0.1775,0.1810,0.1845,0.1878,0.1911,0.1943,0.1974,0.2004,0.2034,0.2063,0.2091,0.2149,0.2207,0.2264,0.2320,0.2373,0.2426,0.2477,0.2527,0.2576,0.2624,0.2671,0.2717,0.2762,0.2806,0.2850,0.2892,0.2935,0.2976,0.3018,0.3058,0.3099,0.3139,0.3179,0.3218,0.3257,0.3296,0.3335,0.3374,0.3412,0.3451,0.3489,0.3528,0.3566,0.3605,0.3644,
Tx 2,Token - after vesting sell,"3,682,043","4,820,599","5,417,323","5,881,461","6,318,052","6,947,750","7,763,113","8,598,427","9,401,344","10,161,547","10,820,838","11,416,927","11,965,015","12,470,667","12,928,697","13,522,952","13,930,548","14,250,562","14,528,919","14,772,085","14,985,345","15,169,061","15,328,763","15,464,742","15,480,427","15,469,166","15,449,008","15,426,200","15,399,758","15,373,195","15,129,616","14,856,263","14,605,013","14,373,384","14,161,932","13,967,064","13,788,011","13,627,687","13,478,814","13,343,118","13,218,165","13,104,776","12,833,858","12,549,207","12,289,074","12,050,636","11,833,072","11,633,148","11,449,523","10,972,861","10,563,785","10,203,590","9,883,875","9,599,604","9,345,416","9,117,419","8,912,754","8,727,991","8,561,108","8,409,577","8,271,643","8,146,713","8,032,221","7,927,357","7,830,883","7,742,188","7,660,224","7,584,341","7,514,170","7,448,929","7,388,338","7,331,785","7,278,916","7,229,851","7,183,733","7,140,456","7,099,683","7,061,324","7,025,065","6,990,743","6,958,306","6,927,495","6,898,261","6,870,398","6,790,498","6,702,168","6,618,743","6,540,498","6,466,884","6,397,463","6,331,753","6,269,373","6,210,021","6,153,353","6,099,127","6,047,072","5,996,974","5,948,689","5,901,990","5,856,743","5,812,794","5,770,036","5,728,341","5,687,612","5,647,774","5,608,731","5,570,423","5,532,773","5,495,723","5,459,248","5,423,268","5,387,751","5,352,653","5,317,946","5,283,595","5,249,571","5,215,857","5,182,425","5,149,260","5,116,339",
,Token2 - after vesting sell,"484,165","441,753","421,208","400,631","382,822","356,475","330,146","309,988","293,845","280,848","271,748","264,312","258,446","253,867","250,527","244,918","244,346","244,111","244,595","245,742","247,465","249,754","252,518","255,762","261,110","266,367","271,922","277,688","283,704","289,906","300,547","310,515","320,453","330,431","340,391","350,384","360,389","370,297","380,264","390,198","400,158","410,087","425,494","439,818","453,922","467,890","481,664","495,304","508,790","536,777","564,281","591,130","617,337","642,861","667,755","692,022","715,645","738,685","761,117","783,003","804,354","825,097","845,370","865,132","884,445","903,287","921,707","939,712","957,289","974,479","991,262","1,007,677","1,023,725","1,039,354","1,054,648","1,069,578","1,084,176","1,098,427","1,112,357","1,125,965","1,139,243","1,152,213","1,164,862","1,177,213","1,198,601","1,217,769","1,236,130","1,253,788","1,270,799","1,287,190","1,303,005","1,318,276","1,333,026","1,347,292","1,361,094","1,374,464","1,387,425","1,399,990","1,412,191","1,424,042","1,435,568","1,446,780","1,457,701","1,468,344","1,478,720","1,488,849","1,498,738","1,508,403","1,517,856","1,527,101","1,536,155","1,545,027","1,553,726","1,562,261","1,570,640","1,578,873","1,586,964","1,594,922","1,602,753","1,610,464",
,Token2/Token - after vesting sell,0.1315,0.0916,0.0778,0.0681,0.0606,0.0513,0.0425,0.0361,0.0313,0.0276,0.0251,0.0232,0.0216,0.0204,0.0194,0.0181,0.0175,0.0171,0.0168,0.0166,0.0165,0.0165,0.0165,0.0165,0.0169,0.0172,0.0176,0.0180,0.0184,0.0189,0.0199,0.0209,0.0219,0.0230,0.0240,0.0251,0.0261,0.0272,0.0282,0.0292,0.0303,0.0313,0.0332,0.0350,0.0369,0.0388,0.0407,0.0426,0.0444,0.0489,0.0534,0.0579,0.0625,0.0670,0.0715,0.0759,0.0803,0.0846,0.0889,0.0931,0.0972,0.1013,0.1052,0.1091,0.1129,0.1167,0.1203,0.1239,0.1274,0.1308,0.1342,0.1374,0.1406,0.1438,0.1468,0.1498,0.1527,0.1556,0.1583,0.1611,0.1637,0.1663,0.1689,0.1713,0.1765,0.1817,0.1868,0.1917,0.1965,0.2012,0.2058,0.2103,0.2147,0.2190,0.2232,0.2273,0.2314,0.2353,0.2393,0.2431,0.2470,0.2507,0.2545,0.2582,0.2618,0.2655,0.2691,0.2726,0.2762,0.2797,0.2833,0.2868,0.2903,0.2938,0.2973,0.3008,0.3043,0.3078,0.3113,0.3148,
